frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq03_02/frame-003460 0.075 0.466 0.979 227.462 12.899 0.173 343.947
seq03_02/frame-003470 0.155 0.727 0.877 243.625 11.042 0.193 375.701
seq03_02/frame-003480 0.224 0.747 0.83 239.434 10.938 0.238 284.844
seq03_02/frame-003490 0.24 0.704 0.804 247.933 10.8 0.313 223.62
seq03_02/frame-003500 0.266 0.691 0.693 230.39 12.887 0.283 253.803
seq03_02/frame-003510 0.249 0.673 0.69 238.439 13.409 0.356 243.337
seq03_02/frame-003520 0.24 0.702 0.695 228.009 12.968 0.355 260.395
seq03_02/frame-003530 0.216 0.746 0.75 218.954 13.497 0.375 251.551
seq03_02/frame-003540 0.241 0.663 0.773 277.368 13.158 0.473 221.664
seq03_02/frame-003550 0.252 0.743 0.815 248.649 10.581 0.299 228.19
seq03_02/frame-003560 0.251 0.754 0.788 233.63 12.655 0.224 254.232
seq03_02/frame-003570 0.205 0.788 0.825 191.233 10.892 0.164 235.938
seq03_02/frame-003580 0.028 0.89 0.865 94.498 13.011 0.102 678.406
seq03_02/frame-003590 0.058 0.861 0.791 94.026 14.119 0.133 763.837
seq03_02/frame-003600 0.083 0.858 0.707 96.264 12.924 0.149 863.404
seq03_02/frame-003610 0.098 0.836 0.674 97.665 13.354 0.174 750.414
seq03_02/frame-003620 0.092 0.778 0.629 95.917 11.425 0.251 663.347
seq03_02/frame-003630 0.059 0.773 0.303 95.97 10.178 0.431 515.927
seq03_02/frame-003640 0.035 0.776 0.113 87.871 11.081 0.56 425.879
seq03_02/frame-003650 0.024 0.752 0.044 75.965 11.979 0.586 349.749
seq03_02/frame-003660 0.021 0.778 0.028 65.545 11.324 0.619 303.155
seq03_02/frame-003670 0.02 0.743 0.025 58.052 10.956 0.678 276.477
seq03_02/frame-003680 0.027 0.674 0.023 47.709 11.106 0.813 168.306
seq03_02/frame-003690 0.042 0.707 0.033 37.121 14.637 0.859 200.594
seq03_02/frame-003700 0.088 0.683 0.044 30.892 37.696 0.979 204.672
seq03_02/frame-003710 0.14 0.567 0.095 31.899 18.802 1.123 204.257
seq03_02/frame-003720 0.174 0.467 0.097 37.97 12.956 1.219 185.737
seq03_02/frame-003730 0.148 0.517 0.066 38.128 23.488 1.1 184.472
seq03_02/frame-003740 0.14 0.501 0.05 38.147 32.371 0.844 198.215
seq03_02/frame-003750 0.149 0.457 0.048 38.859 21.926 0.701 217.116
seq03_02/frame-003760 0.105 0.684 0.047 30.513 11.426 0.613 275.478
seq03_02/frame-003770 0.094 0.705 0.12 21.436 13.424 0.597 315.906
seq03_02/frame-003780 0.114 0.674 0.169 27.279 34.389 0.946 281.092
seq03_02/frame-003790 0.104 0.7 0.156 27.4 20.342 1.065 296.045
seq03_02/frame-003800 0.168 0.486 0.13 28.376 59.84 1.202 301.844
seq03_02/frame-003810 0.19 0.403 0.132 30.923 63.902 1.228 272.403
seq03_02/frame-003820 0.217 0.278 0.116 35.571 67.462 1.347 263.736
seq03_02/frame-003830 0.228 0.24 0.118 36.867 64.734 1.386 228.517
seq03_02/frame-003840 0.28 0.076 0.073 44.279 20.3 1.797 202.949
seq03_02/frame-003850 0.297 0.121 0.055 37.375 44.488 1.376 280.202
seq03_02/frame-003860 0.108 0.629 0.032 22.22 14.541 0.803 404.094
seq03_02/frame-003870 0.048 0.933 0.007 17.544 54.814 1.046 398.806
seq03_02/frame-003880 0.056 0.945 0.038 29.843 33.066 2.683 276.737
seq03_02/frame-003890 0.059 0.942 0.094 41.572 58.411 3.516 264.643
seq03_02/frame-003900 0.057 0.927 0.134 47.732 47.766 3.681 267.5
seq03_02/frame-003910 0.028 0.879 0.191 64.205 30.498 3.823 251.573
seq03_02/frame-003920 0.026 0.831 0.168 71.454 13.13 3.893 247.171
seq03_02/frame-003930 0.034 0.759 0.138 67.867 16.616 3.378 243.978
seq03_02/frame-003940 0.026 0.84 0.046 43.373 40.027 2.626 217.015
seq03_02/frame-003950 0.027 0.818 0.044 43.409 22.534 2.441 188.354
seq03_02/frame-003960 0.021 0.833 0.092 60.839 25.897 2.499 181.381
seq03_02/frame-003970 0.025 0.79 0.125 70.141 13.787 2.167 243.357
seq03_02/frame-003980 0.016 0.863 0.051 46.327 17.648 1.826 231.964
seq03_02/frame-003990 0.016 0.87 0.042 45.282 28.75 1.786 240.568
seq03_02/frame-004000 0.02 0.839 0.157 65.155 19.264 1.775 372.955
seq03_02/frame-004010 0.015 0.921 0.492 57.074 12.222 1.097 366.246
seq03_02/frame-004020 0.014 0.939 0.534 51.523 12.788 0.907 222.453
seq03_02/frame-004030 0.016 0.912 0.536 52.562 18.322 1.014 156.593
seq03_02/frame-004040 0.016 0.902 0.494 52.09 20.217 1.211 114.193
seq03_02/frame-004050 0.017 0.904 0.475 50.382 26.419 1.481 144.678
seq03_02/frame-004060 0.017 0.911 0.372 52.897 13.511 1.614 169.151
seq03_02/frame-004070 0.023 0.842 0.181 36.462 13.789 1.269 250.47
seq03_02/frame-004080 0.037 0.847 0.145 47.993 29.296 1.214 246.26
seq03_02/frame-004090 0.041 0.819 0.179 69.727 15.405 1.36 229.968
seq03_02/frame-004100 0.029 0.826 0.18 69.629 24.238 1.032 178.266
seq03_02/frame-004110 0.03 0.828 0.16 69.818 17.565 0.944 203.255
seq03_02/frame-004120 0.038 0.83 0.149 69.553 22.483 1.006 235.525
seq03_02/frame-004130 0.023 0.837 0.12 61.098 12.331 0.965 211.73
seq03_02/frame-004140 0.029 0.855 0.232 43.117 13.313 1.421 114.079
seq03_02/frame-004150 0.047 0.879 0.272 43.227 13.377 1.762 62.3678
seq03_02/frame-004160 0.037 0.873 0.262 42.796 16.101 1.751 71.7211
seq03_02/frame-004170 0.031 0.863 0.247 43.426 22.468 1.863 113.07
seq03_02/frame-004180 0.037 0.871 0.258 43.8 16.137 2.187 66.7262
seq03_02/frame-004190 0.07 0.869 0.316 46.97 10.831 1.206 72.1699
seq03_02/frame-004200 0.076 0.888 0.282 50.771 10.579 0.701 120.269
seq03_02/frame-004210 0.052 0.906 0.112 44.738 13.136 0.49 100.358
seq03_02/frame-004220 0.042 0.869 0.067 39.732 14.277 0.424 217.984
seq03_02/frame-004230 0.051 0.862 0.107 45.219 13.966 0.921 125.345
seq03_02/frame-004240 0.06 0.743 0.026 52.687 57.83 1.095 183.76
seq03_02/frame-004250 0.056 0.759 0.087 62.008 23.605 1.699 123.102
seq03_02/frame-004260 0.046 0.819 0.154 74.774 14.516 3.124 179.515
seq03_02/frame-004270 0.039 0.893 0.045 75.278 13.825 1.691 267.274
seq03_02/frame-004280 0.024 0.911 0.0 44.784 32.621 0.225 352.296
seq03_02/frame-004290 0.023 0.877 0.001 31.205 29.427 0.101 371.332
seq03_02/frame-004300 0.026 0.855 0.023 32.929 25.213 0.152 368.179
seq03_02/frame-004310 0.023 0.866 0.0 28.735 8.166 0.076 337.423
seq03_02/frame-004320 0.015 0.888 0.012 37.018 8.013 0.106 296.011
seq03_02/frame-004330 0.014 0.906 0.104 50.883 96.766 0.24 343.419
seq03_02/frame-004340 0.054 0.885 0.104 70.379 111.999 1.338 281.357
seq03_02/frame-004350 0.078 0.886 0.091 61.723 9.207 2.715 258.816
seq03_02/frame-004360 0.156 0.512 0.086 56.792 9.887 3.64 251.022
seq03_02/frame-004370 0.104 0.666 0.133 58.642 12.297 4.462 265.776
seq03_02/frame-004380 0.056 0.842 0.247 66.811 25.926 5.08 295.991
seq03_02/frame-004390 0.049 0.855 0.291 73.587 17.732 5.225 232.546
seq03_02/frame-004400 0.05 0.835 0.326 84.265 13.89 5.603 155.23
seq03_02/frame-004410 0.046 0.855 0.311 77.992 13.387 5.998 142.923
seq03_02/frame-004420 0.044 0.875 0.3 71.872 15.715 6.347 134.965
seq03_02/frame-004430 0.038 0.895 0.299 63.295 17.352 6.091 92.0269
seq03_02/frame-004440 0.042 0.89 0.295 67.273 12.892 6.022 143.284
seq03_02/frame-004450 0.106 0.765 0.218 100.338 19.08 4.763 226.465
seq03_02/frame-004460 0.124 0.742 0.195 104.771 23.983 3.708 275.335
seq03_02/frame-004470 0.116 0.756 0.251 101.004 16.217 3.691 209.322
seq03_02/frame-004480 0.112 0.738 0.32 102.213 15.445 3.667 168.752
seq03_02/frame-004490 0.096 0.78 0.392 77.903 13.191 3.106 159.528
seq03_02/frame-004500 0.046 0.915 0.439 61.169 14.89 2.779 331.337
seq03_02/frame-004510 0.058 0.886 0.463 68.108 12.693 2.491 503.606
seq03_02/frame-004520 0.095 0.804 0.374 65.921 15.428 2.081 584.1
seq03_02/frame-004530 0.117 0.736 0.336 61.218 12.33 1.479 642.54
seq03_02/frame-004540 0.177 0.585 0.191 47.696 11.846 0.673 810.443
seq03_02/frame-004550 0.246 0.363 0.116 42.421 13.718 0.487 836.346
seq03_02/frame-004560 0.265 0.475 0.178 30.604 11.043 0.374 772.14
seq03_02/frame-004570 0.401 0.483 0.199 34.623 14.139 0.447 698.064
seq03_02/frame-004580 0.943 -0.144 0.064 35.043 15.945 0.475 666.318
seq03_02/frame-004590 0.786 0.068 0.044 29.046 11.193 0.499 685.969
seq03_02/frame-004600 0.297 0.31 0.068 80.466 16.651 0.624 528.753
seq03_02/frame-004610 0.176 0.436 0.089 124.053 22.702 1.946 393.898
seq03_02/frame-004620 0.156 0.514 0.095 112.068 32.793 2.835 354.405
seq03_02/frame-004630 0.149 0.553 0.165 172.499 22.119 4.392 295.949
seq03_02/frame-004640 0.145 0.564 0.251 259.842 23.318 6.314 234.338
seq03_02/frame-004650 0.144 0.587 0.266 272.201 29.947 6.595 241.497
seq03_02/frame-004660 0.172 0.607 0.2 202.527 34.52 5.216 252.223
seq03_02/frame-004670 0.135 0.62 0.313 302.775 21.428 7.626 222.682
seq03_02/frame-004680 0.113 0.665 0.323 293.017 29.812 8.163 222.154
seq03_02/frame-004690 0.178 0.624 0.151 145.854 21.44 5.101 257.958
seq03_02/frame-004700 0.239 0.504 0.108 152.72 28.551 3.206 290.102
seq03_02/frame-004710 0.226 0.483 0.065 109.924 18.7 1.12 371.756
seq03_02/frame-004720 0.263 0.417 0.049 52.63 24.826 0.584 534.862
seq03_02/frame-004730 0.282 0.412 0.057 77.069 21.391 0.667 498.195
seq03_02/frame-004740 0.256 0.483 0.064 93.738 26.246 0.929 391.763
seq03_02/frame-004750 0.263 0.512 0.064 103.719 28.816 1.19 345.11
seq03_02/frame-004760 0.217 0.476 0.065 79.599 12.746 0.842 456.699
seq03_02/frame-004770 0.224 0.475 0.047 38.11 12.354 0.552 615.491
seq03_02/frame-004780 0.268 0.34 0.04 32.606 13.071 0.598 712.11
seq03_02/frame-004790 0.205 0.436 0.092 35.739 15.884 0.874 767.276
seq03_02/frame-004800 0.172 0.529 0.12 39.501 21.206 0.98 801.705
seq03_02/frame-004810 0.181 0.582 0.116 45.625 12.157 1.372 724.642
seq03_02/frame-004820 0.184 0.611 0.108 46.281 14.116 1.639 643.376
seq03_02/frame-004830 0.156 0.625 0.114 47.753 23.554 1.535 596.631
seq03_02/frame-004840 0.143 0.647 0.127 48.588 21.397 1.592 546.87
seq03_02/frame-004850 0.131 0.636 0.12 46.375 12.949 1.555 478.935
seq03_02/frame-004860 0.137 0.596 0.037 53.829 12.051 0.848 619.939
seq03_02/frame-004870 0.148 0.644 0.012 64.418 11.303 0.764 535.978
seq03_02/frame-004880 0.166 0.557 0.001 71.321 11.177 0.46 395.954
seq03_02/frame-004890 0.135 0.664 0.0 66.534 15.533 0.337 404.287
seq03_02/frame-004900 0.102 0.326 0.0 49.718 22.64 0.376 456.717
seq03_02/frame-004910 0.029 0.941 0.119 55.697 39.09 3.314 186.793
seq03_02/frame-004920 0.04 0.905 0.297 61.012 187.345 10.121 166.491
seq03_02/frame-004930 0.047 0.888 0.331 79.914 85.136 10.354 169.318
seq03_02/frame-004940 0.046 0.839 0.281 53.555 132.531 5.838 207.974
seq03_02/frame-004950 0.072 0.826 0.116 42.347 249.771 2.309 271.212
seq03_02/frame-004960 0.074 0.87 0.136 41.403 183.698 1.553 355.314
seq03_02/frame-004970 0.069 0.867 0.148 54.194 542.395 2.754 317.51
seq03_02/frame-004980 0.067 0.865 0.169 52.042 223.271 3.078 287.427
seq03_02/frame-004990 0.053 0.835 0.248 51.926 180.692 4.881 218.751
seq03_02/frame-005000 0.056 0.844 0.137 43.487 59.961 2.88 276.674
seq03_02/frame-005010 0.06 0.794 0.024 48.114 22.683 0.366 520.218
seq03_02/frame-005020 0.048 0.498 0.0 51.125 9.97 0.221 705.924
seq03_02/frame-005030 0.027 0.467 0.0 47.161 11.516 0.259 722.343
seq03_02/frame-005040 0.445 -0.103 0.026 40.233 12.962 0.652 362.501
seq03_02/frame-005050 0.576 0.27 0.05 48.047 14.23 1.174 287.069
seq03_02/frame-005060 0.2 0.486 0.102 46.41 38.295 3.754 208.179
seq03_02/frame-005070 0.099 0.74 0.261 74.614 36.659 9.706 266.884
seq03_02/frame-005080 0.137 0.659 0.223 71.465 14.247 8.929 194.381
seq03_02/frame-005090 0.195 0.584 0.187 65.182 55.346 7.536 142.136
seq03_02/frame-005100 0.204 0.569 0.199 67.539 48.162 7.814 125.515
seq03_02/frame-005110 0.197 0.576 0.21 69.859 32.321 8.124 124.778
seq03_02/frame-005120 0.188 0.581 0.241 76.131 22.385 8.74 130.17
seq03_02/frame-005130 0.205 0.588 0.283 80.62 14.843 8.656 130.66
seq03_02/frame-005140 0.128 0.616 0.167 64.666 18.152 5.539 107.334
